Application:, Trigno Discover (1.6.5)
Date/Time:, 30/01/2025 09:27:09
Collection Length (seconds):, 45.171
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-1.0205078, 0.1494141, -0.0302734, -16.280489, -18.8414631, 7.8658538, -0.0406195
-1.0092773, 0.1401367, -0.0229492, -15.7317076, -19.0853672, 8.3536587, -0.0459907
-1.0083008, 0.1396484, -0.0136719, -15.6097565, -19.3292694, 8.6585369, -0.0500191
-0.9970703, 0.1445312, 0.0014648, -14.6951227, -19.0853672, 8.6585369, -0.0543832
-0.9985352, 0.1567383, 0.0043945, -13.841464, -18.4756107, 7.9268293, -0.0500191
-1.0039062, 0.1738281, 0.0175781, -13.6585369, -18.1707325, 7.7439027, -0.0386053
-1.0087891, 0.1865234, 0.0219727, -13.4146347, -17.0731716, 6.890244, -0.0379339
-1.0175781, 0.2158203, 0.0268555, -13.4146347, -16.8292694, 6.5853658, -0.0446479
-1.0249023, 0.2231445, 0.0288086, -13.7195129, -16.5853653, 6.0975609, -0.0486763
-1.0317383, 0.2412109, 0.0200195, -14.1463413, -16.4634151, 5.8536587, -0.056733
-1.0322266, 0.2402344, 0.0185547, -15.1829271, -15.8536587, 5.670732, -0.0580758
-1.0341797, 0.2358398, 0.015625, -16.0365849, -15.6707325, 5.7926831, -0.0540475
-1.0258789, 0.2250977, 0.0107422, -16.8902435, -15.6097565, 5.670732, -0.0520333
-1.0229492, 0.2119141, 0.0009766, -17.6219521, -15.5487804, 5.5487804, -0.0513619
-1.0219727, 0.1967773, -0.0170898, -18.7195129, -15.2439032, 5.3658538, -0.0533761
-1.0180664, 0.1923828, -0.0224609, -19.5121956, -15.2439032, 5.1829271, -0.049012
-1.0092773, 0.1772461, -0.0351562, -20.060976, -15.1829271, 5.3048782, -0.0500191
-1.0053711, 0.1665039, -0.0336914, -20.3048782, -14.5731707, 5.3048782, -0.0500191
-0.9990234, 0.1611328, -0.027832, -20.1219521, -14.1463413, 5, -0.0486763
-0.9985352, 0.1640625, -0.0234375, -19.6341476, -13.3536587, 5.1219511, -0.0433051
-0.9970703, 0.1621094, -0.0068359, -19.2682934, -13.2926836, 4.6951222, -0.0473335
-1.0009766, 0.1704102, -0.0043945, -18.9634151, -13.1097565, 4.5121951, -0.0359197
-0.9897461, 0.1831055, -0.0058594, -18.9024391, -13.0487804, 4.390244, -0.0433051
-0.984375, 0.1870117, -0.0102539, -19.3292694, -13.2926836, 4.0853658, -0.0419623
-0.9882812, 0.1879883, -0.015625, -19.4512196, -12.9268293, 2.804878, -0.0412909
-0.9926758, 0.1870117, -0.0253906, -20.1219521, -12.560976, 2.2560976, -0.0352483
-0.9956055, 0.1811523, -0.0249023, -21.3414631, -12.1951218, 1.8292683, -0.0392767
-1.0029297, 0.1743164, -0.0102539, -21.5853672, -11.7073174, 2.0121951, -0.0412909
-1.0048828, 0.1674805, -0.0014648, -22.1341476, -12.1341467, 2.0121951, -0.0419623
-1.0014648, 0.1645508, 0.0161133, -23.0487804, -12.1341467, 2.5, -0.0392767
-0.9980469, 0.1616211, 0.0229492, -24.5121956, -11.5243902, 2.2560976, -0.0439765
-0.9907227, 0.1679688, 0.0371094, -25.3048782, -11.0975609, 1.8902439, -0.0463264
-0.9853516, 0.1713867, 0.0532227, -27.2560978, -10.9756098, 0.8536586, -0.0459907
-0.984375, 0.1870117, 0.078125, -27.560976, -10.6097565, 0.6097561, -0.0412909
-0.9804688, 0.2041016, 0.1142578, -28.2317085, -9.4512196, -0.1829268, -0.0533761
-0.9833984, 0.2104492, 0.1367188, -28.780489, -7.9878049, -0.3048781, -0.0453193
-0.9760742, 0.2431641, 0.1601562, -28.9024391, -7.0121951, -0.3658537, -0.0352483
-0.9716797, 0.2558594, 0.1611328, -29.7560978, -4.8780489, -0.6097561, -0.0433051
-0.972168, 0.2758789, 0.1450195, -30.3048782, -4.1463413, -1.3414634, -0.0486763
-0.9770508, 0.2875977, 0.1318359, -31.2195129, -3.0487804, -2.3780489, -0.0433051
-0.9853516, 0.3027344, 0.1015625, -31.9512196, -2.6219513, -3.3536587, -0.0466621
-0.984375, 0.3051758, 0.0917969, -34.4512215, -1.5243902, -4.1463413, -0.0496834
-0.9853516, 0.2929688, 0.0654297, -35.5487823, -0.9146342, -4.6341462, -0.0436408
-0.9829102, 0.2758789, 0.0556641, -36.7682953, 0.0609756, -5.4268293, -0.0412909
-0.9863281, 0.234375, 0.0439453, -37.0121956, 0.4268293, -5.8536587, -0.0433051
-0.9799805, 0.1889648, 0.03125, -36.4024391, 0.6097561, -6.4024391, -0.0473335
-0.9785156, 0.1645508, 0.0244141, -34.4512215, 0.7317073, -6.280488, -0.0412909
-0.9707031, 0.1308594, 0.0009766, -33.6585388, 0.9756098, -6.0975609, -0.0396124
-0.9682617, 0.1171875, -0.0112305, -31.4024391, 1.097561, -5.9146342, -0.0439765
